time_sec,slot_start,packets_tx,packets_rx,packet_loss,loss_flag,slot_id
31.3697,160,160,0,0.0,0,62739
31.3707,160,160,0,0.0,0,62741
31.3712,160,160,0,0.0,0,62742
31.3722,112,112,0,0.0,0,62744
31.3727,16,16,0,0.0,0,62745
31.3732,16,16,0,0.0,0,62746
31.3737,20,20,0,0.0,0,62747
31.3747,112,112,0,0.0,0,62749
31.3752,160,160,0,0.0,0,62750
31.3757,160,160,0,0.0,0,62751
31.3762,160,160,0,0.0,0,62752
31.3772,112,112,0,0.0,0,62754
31.3777,160,160,0,0.0,0,62755
31.3782,160,160,0,0.0,0,62756
31.3787,160,160,0,0.0,0,62757
31.3797,112,112,0,0.0,0,62759
31.3802,160,160,0,0.0,0,62760
31.3807,160,160,0,0.0,0,62761
31.3812,160,160,0,0.0,0,62762
31.3822,0,0,0,0.0,0,62764
31.3827,0,0,0,0.0,0,62765
31.3832,0,0,0,0.0,0,62766
31.3837,0,0,0,0.0,0,62767
31.3847,0,0,0,0.0,0,62769
31.3852,0,0,0,0.0,0,62770
31.3857,0,0,0,0.0,0,62771
31.3862,0,0,0,0.0,0,62772
31.3872,0,0,0,0.0,0,62774
31.3877,0,0,0,0.0,0,62775
31.3882,0,0,0,0.0,0,62776
31.3887,0,0,0,0.0,0,62777
31.3897,0,0,0,0.0,0,62779
31.3907,0,0,0,0.0,0,62781
31.3912,0,0,0,0.0,0,62782
31.3922,0,0,0,0.0,0,62784
31.3927,16,16,0,0.0,0,62785
31.3932,16,16,0,0.0,0,62786
31.3937,20,20,0,0.0,0,62787
31.3947,0,0,0,0.0,0,62789
31.3952,0,0,0,0.0,0,62790
31.3957,0,0,0,0.0,0,62791
31.3962,0,0,0,0.0,0,62792
31.3972,0,0,0,0.0,0,62794
31.3977,0,0,0,0.0,0,62795
31.3982,0,0,0,0.0,0,62796
31.3987,0,0,0,0.0,0,62797
31.3997,0,0,0,0.0,0,62799
31.4002,0,0,0,0.0,0,62800
31.4007,0,0,0,0.0,0,62801
31.4012,0,0,0,0.0,0,62802
31.4022,0,0,0,0.0,0,62804
31.4027,0,0,0,0.0,0,62805
31.4032,0,0,0,0.0,0,62806
31.4037,0,0,0,0.0,0,62807
31.4047,0,0,0,0.0,0,62809
31.4052,0,0,0,0.0,0,62810
31.4057,0,0,0,0.0,0,62811
31.4062,0,0,0,0.0,0,62812
31.4072,0,0,0,0.0,0,62814
31.4077,0,0,0,0.0,0,62815
31.4082,160,160,0,0.0,0,62816
31.4087,112,112,0,0.0,0,62817
31.4097,160,160,0,0.0,0,62819
31.4107,160,160,0,0.0,0,62821
31.4112,160,160,0,0.0,0,62822
31.4122,112,112,0,0.0,0,62824
31.4127,16,16,0,0.0,0,62825
31.4132,16,16,0,0.0,0,62826
31.4137,20,20,0,0.0,0,62827
31.4147,112,112,0,0.0,0,62829
31.4152,160,160,0,0.0,0,62830
31.4157,160,160,0,0.0,0,62831
31.4162,160,160,0,0.0,0,62832
31.4172,0,0,0,0.0,0,62834
31.4177,160,160,0,0.0,0,62835
31.4182,160,160,0,0.0,0,62836
31.4187,160,160,0,0.0,0,62837
31.4197,112,112,0,0.0,0,62839
31.4202,160,160,0,0.0,0,62840
31.4207,160,160,0,0.0,0,62841
31.4212,160,160,0,0.0,0,62842
31.4222,112,112,0,0.0,0,62844
31.4227,160,160,0,0.0,0,62845
31.4232,0,0,0,0.0,0,62846
31.4237,112,112,0,0.0,0,62847
31.4247,160,160,0,0.0,0,62849
31.4252,160,160,0,0.0,0,62850
31.4257,160,160,0,0.0,0,62851
31.4262,112,112,0,0.0,0,62852
31.4272,160,160,0,0.0,0,62854
31.4277,160,160,0,0.0,0,62855
31.4282,160,160,0,0.0,0,62856
31.4287,112,112,0,0.0,0,62857
31.4297,160,160,0,0.0,0,62859
31.4307,160,160,0,0.0,0,62861
31.4312,160,160,0,0.0,0,62862
31.4322,112,112,0,0.0,0,62864
31.4327,16,16,0,0.0,0,62865
31.4332,16,16,0,0.0,0,62866
31.4337,20,20,0,0.0,0,62867
31.4347,112,112,0,0.0,0,62869
31.4352,160,160,0,0.0,0,62870
31.4357,160,160,0,0.0,0,62871
31.4362,160,160,0,0.0,0,62872
31.4372,112,112,0,0.0,0,62874
31.4377,160,160,0,0.0,0,62875
31.4382,160,160,0,0.0,0,62876
31.4387,160,160,0,0.0,0,62877
31.4397,112,112,0,0.0,0,62879
31.4402,160,160,0,0.0,0,62880
31.4407,160,160,0,0.0,0,62881
31.4412,160,160,0,0.0,0,62882
31.4422,112,112,0,0.0,0,62884
31.4427,160,160,0,0.0,0,62885
31.4432,0,0,0,0.0,0,62886
31.4437,112,112,0,0.0,0,62887
31.4447,160,160,0,0.0,0,62889
31.4452,160,160,0,0.0,0,62890
31.4457,160,160,0,0.0,0,62891
31.4462,112,112,0,0.0,0,62892
31.4472,160,160,0,0.0,0,62894
31.4477,160,160,0,0.0,0,62895
31.4482,160,160,0,0.0,0,62896
31.4487,112,112,0,0.0,0,62897
31.4497,160,160,0,0.0,0,62899
31.4507,160,160,0,0.0,0,62901
31.4512,160,160,0,0.0,0,62902
31.4522,112,112,0,0.0,0,62904
31.4527,16,16,0,0.0,0,62905
31.4532,16,16,0,0.0,0,62906
31.4537,20,20,0,0.0,0,62907
31.4547,112,112,0,0.0,0,62909
31.4552,160,160,0,0.0,0,62910
31.4557,160,160,0,0.0,0,62911
31.4562,160,160,0,0.0,0,62912
31.4572,112,112,0,0.0,0,62914
31.4577,160,160,0,0.0,0,62915
31.4582,160,160,0,0.0,0,62916
31.4587,160,160,0,0.0,0,62917
31.4597,112,112,0,0.0,0,62919
31.4602,160,160,0,0.0,0,62920
31.4607,160,160,0,0.0,0,62921
31.4612,160,160,0,0.0,0,62922
31.4622,112,112,0,0.0,0,62924
31.4627,160,160,0,0.0,0,62925
31.4632,0,0,0,0.0,0,62926
31.4637,112,112,0,0.0,0,62927
31.4647,160,160,0,0.0,0,62929
31.4652,160,160,0,0.0,0,62930
31.4657,0,0,0,0.0,0,62931
31.4662,0,0,0,0.0,0,62932
31.4672,0,0,0,0.0,0,62934
31.4677,0,0,0,0.0,0,62935
31.4682,0,0,0,0.0,0,62936
31.4687,0,0,0,0.0,0,62937
31.4697,0,0,0,0.0,0,62939
31.4707,0,0,0,0.0,0,62941
31.4712,0,0,0,0.0,0,62942
31.4722,0,0,0,0.0,0,62944
31.4727,16,16,0,0.0,0,62945
31.4732,16,16,0,0.0,0,62946
31.4737,20,20,0,0.0,0,62947
31.4747,0,0,0,0.0,0,62949
31.4752,0,0,0,0.0,0,62950
31.4757,0,0,0,0.0,0,62951
31.4762,0,0,0,0.0,0,62952
31.4772,0,0,0,0.0,0,62954
31.4777,0,0,0,0.0,0,62955
31.4782,0,0,0,0.0,0,62956
31.4787,0,0,0,0.0,0,62957
31.4797,0,0,0,0.0,0,62959
31.4802,0,0,0,0.0,0,62960
31.4807,0,0,0,0.0,0,62961
31.4812,0,0,0,0.0,0,62962
31.4822,0,0,0,0.0,0,62964
31.4827,160,160,0,0.0,0,62965
31.4832,0,0,0,0.0,0,62966
31.4837,112,112,0,0.0,0,62967
31.4847,160,160,0,0.0,0,62969
31.4852,160,160,0,0.0,0,62970
31.4857,160,160,0,0.0,0,62971
31.4862,112,112,0,0.0,0,62972
31.4872,160,160,0,0.0,0,62974
31.4877,160,160,0,0.0,0,62975
31.4882,160,160,0,0.0,0,62976
31.4887,112,112,0,0.0,0,62977
31.4897,160,160,0,0.0,0,62979
31.4907,160,160,0,0.0,0,62981
31.4912,160,160,0,0.0,0,62982
31.4922,112,112,0,0.0,0,62984
31.4927,16,16,0,0.0,0,62985
31.4932,16,16,0,0.0,0,62986
31.4937,20,20,0,0.0,0,62987
31.4947,112,112,0,0.0,0,62989
31.4952,160,160,0,0.0,0,62990
31.4957,160,160,0,0.0,0,62991
31.4962,160,160,0,0.0,0,62992
31.4972,112,112,0,0.0,0,62994
31.4977,160,160,0,0.0,0,62995
31.4982,160,160,0,0.0,0,62996
31.4987,160,160,0,0.0,0,62997
31.4997,112,112,0,0.0,0,62999
31.5002,160,160,0,0.0,0,63000
31.5007,160,160,0,0.0,0,63001
31.5012,160,160,0,0.0,0,63002
31.5022,112,112,0,0.0,0,63004
31.5027,160,160,0,0.0,0,63005
31.5032,0,0,0,0.0,0,63006
31.5037,112,112,0,0.0,0,63007
31.5047,160,160,0,0.0,0,63009
31.5052,160,160,0,0.0,0,63010
31.5057,160,160,0,0.0,0,63011
31.5062,112,112,0,0.0,0,63012
31.5072,160,160,0,0.0,0,63014
31.5077,160,160,0,0.0,0,63015
31.5082,160,160,0,0.0,0,63016
31.5087,112,112,0,0.0,0,63017
31.5097,160,160,0,0.0,0,63019
31.5107,160,160,0,0.0,0,63021
31.5112,160,160,0,0.0,0,63022
31.5122,112,112,0,0.0,0,63024
31.5127,16,16,0,0.0,0,63025
31.5132,16,16,0,0.0,0,63026
31.5137,20,20,0,0.0,0,63027
31.5147,112,112,0,0.0,0,63029
31.5152,160,160,0,0.0,0,63030
31.5157,160,160,0,0.0,0,63031
31.5162,160,160,0,0.0,0,63032
31.5172,112,112,0,0.0,0,63034
31.5177,160,160,0,0.0,0,63035
31.5182,160,160,0,0.0,0,63036
31.5187,160,160,0,0.0,0,63037
31.5197,112,112,0,0.0,0,63039
31.5202,160,160,0,0.0,0,63040
31.5207,160,160,0,0.0,0,63041
31.5212,160,160,0,0.0,0,63042
31.5222,112,112,0,0.0,0,63044
31.5227,160,160,0,0.0,0,63045
31.5232,0,0,0,0.0,0,63046
31.5237,112,112,0,0.0,0,63047
31.5247,160,160,0,0.0,0,63049
31.5252,160,160,0,0.0,0,63050
31.5257,160,160,0,0.0,0,63051
31.5262,112,112,0,0.0,0,63052
31.5272,160,160,0,0.0,0,63054
31.5277,160,160,0,0.0,0,63055
31.5282,160,160,0,0.0,0,63056
31.5287,112,112,0,0.0,0,63057
31.5297,160,160,0,0.0,0,63059
31.5307,160,160,0,0.0,0,63061
31.5312,160,160,0,0.0,0,63062
31.5322,112,112,0,0.0,0,63064
31.5327,16,16,0,0.0,0,63065
31.5332,16,16,0,0.0,0,63066
31.5337,20,20,0,0.0,0,63067
31.5347,112,112,0,0.0,0,63069
31.5352,160,160,0,0.0,0,63070
31.5357,160,160,0,0.0,0,63071
31.5362,0,0,0,0.0,0,63072
31.5372,0,0,0,0.0,0,63074
31.5377,0,0,0,0.0,0,63075
31.5382,0,0,0,0.0,0,63076
31.5387,0,0,0,0.0,0,63077
31.5397,0,0,0,0.0,0,63079
31.5402,0,0,0,0.0,0,63080
31.5407,0,0,0,0.0,0,63081
31.5412,0,0,0,0.0,0,63082
31.5422,0,0,0,0.0,0,63084
31.5427,0,0,0,0.0,0,63085
31.5432,0,0,0,0.0,0,63086
31.5437,0,0,0,0.0,0,63087
31.5447,316,316,0,0.0,0,63089
31.5452,316,316,0,0.0,0,63090
31.5457,316,316,0,0.0,0,63091
31.5462,220,220,0,0.0,0,63092
31.5472,316,316,0,0.0,0,63094
31.5477,316,316,0,0.0,0,63095
31.5482,316,316,0,0.0,0,63096
31.5487,220,220,0,0.0,0,63097
31.5497,316,316,0,0.0,0,63099
31.5507,316,316,0,0.0,0,63101
31.5512,316,316,0,0.0,0,63102
31.5522,220,220,0,0.0,0,63104
31.5527,16,16,0,0.0,0,63105
31.5532,16,16,0,0.0,0,63106
31.5537,20,20,0,0.0,0,63107
31.5547,220,220,0,0.0,0,63109
31.5552,316,316,0,0.0,0,63110
31.5557,316,316,0,0.0,0,63111
31.5562,316,316,0,0.0,0,63112
31.5572,220,220,0,0.0,0,63114
31.5577,316,316,0,0.0,0,63115
31.5582,316,316,0,0.0,0,63116
31.5587,316,316,0,0.0,0,63117
31.5597,220,220,0,0.0,0,63119
31.5602,316,316,0,0.0,0,63120
31.5607,316,316,0,0.0,0,63121
31.5612,316,316,0,0.0,0,63122
31.5622,220,220,0,0.0,0,63124
31.5627,316,316,0,0.0,0,63125
31.5632,0,0,0,0.0,0,63126
31.5637,220,220,0,0.0,0,63127
31.5647,316,316,0,0.0,0,63129
31.5652,316,316,0,0.0,0,63130
31.5657,316,316,0,0.0,0,63131
31.5662,220,220,0,0.0,0,63132
31.5672,316,316,0,0.0,0,63134
31.5677,316,316,0,0.0,0,63135
31.5682,316,316,0,0.0,0,63136
31.5687,220,220,0,0.0,0,63137
31.5697,316,316,0,0.0,0,63139
31.5707,316,316,0,0.0,0,63141
31.5712,316,316,0,0.0,0,63142
31.5722,220,220,0,0.0,0,63144
31.5727,16,16,0,0.0,0,63145
31.5732,16,16,0,0.0,0,63146
31.5737,20,20,0,0.0,0,63147
31.5747,220,220,0,0.0,0,63149
31.5752,316,316,0,0.0,0,63150
31.5757,316,316,0,0.0,0,63151
31.5762,316,316,0,0.0,0,63152
31.5772,220,220,0,0.0,0,63154
31.5777,316,316,0,0.0,0,63155
31.5782,316,316,0,0.0,0,63156
31.5787,316,316,0,0.0,0,63157
31.5797,220,220,0,0.0,0,63159
31.5802,316,316,0,0.0,0,63160
31.5807,316,316,0,0.0,0,63161
31.5812,316,316,0,0.0,0,63162
31.5822,220,220,0,0.0,0,63164
31.5827,316,316,0,0.0,0,63165
31.5832,0,0,0,0.0,0,63166
31.5837,220,220,0,0.0,0,63167
31.5847,160,160,0,0.0,0,63169
31.5852,160,160,0,0.0,0,63170
31.5857,316,316,0,0.0,0,63171
31.5862,0,0,0,0.0,0,63172
31.5872,160,160,0,0.0,0,63174
31.5877,316,316,0,0.0,0,63175
31.5882,316,316,0,0.0,0,63176
31.5887,0,0,0,0.0,0,63177
31.5897,160,160,0,0.0,0,63179
31.5907,160,160,0,0.0,0,63181
31.5912,316,316,0,0.0,0,63182
31.5922,220,220,0,0.0,0,63184
31.5927,16,16,0,0.0,0,63185
31.5932,16,16,0,0.0,0,63186
31.5937,20,20,0,0.0,0,63187
31.5947,220,220,0,0.0,0,63189
31.5952,316,316,0,0.0,0,63190
31.5957,316,316,0,0.0,0,63191
31.5962,316,316,0,0.0,0,63192
31.5972,220,220,0,0.0,0,63194
31.5977,316,316,0,0.0,0,63195
31.5982,316,316,0,0.0,0,63196
31.5987,316,316,0,0.0,0,63197
31.5997,220,220,0,0.0,0,63199
31.6002,316,316,0,0.0,0,63200
31.6007,316,316,0,0.0,0,63201
31.6012,316,316,0,0.0,0,63202
31.6022,220,220,0,0.0,0,63204
31.6027,316,316,0,0.0,0,63205
31.6032,0,0,0,0.0,0,63206
31.6037,220,220,0,0.0,0,63207
31.6047,316,316,0,0.0,0,63209
31.6052,316,316,0,0.0,0,63210
31.6057,316,316,0,0.0,0,63211
31.6062,220,220,0,0.0,0,63212
31.6072,316,316,0,0.0,0,63214
31.6077,316,316,0,0.0,0,63215
31.6082,316,316,0,0.0,0,63216
31.6087,220,220,0,0.0,0,63217
31.6097,316,316,0,0.0,0,63219
31.6107,316,316,0,0.0,0,63221
31.6112,316,316,0,0.0,0,63222
31.6122,220,220,0,0.0,0,63224
31.6127,16,16,0,0.0,0,63225
31.6132,16,16,0,0.0,0,63226
31.6137,20,20,0,0.0,0,63227
31.6147,220,220,0,0.0,0,63229
31.6152,316,316,0,0.0,0,63230
31.6157,316,316,0,0.0,0,63231
31.6162,316,316,0,0.0,0,63232
31.6172,220,220,0,0.0,0,63234
31.6177,316,316,0,0.0,0,63235
31.6182,316,316,0,0.0,0,63236
31.6187,316,316,0,0.0,0,63237
31.6197,40,40,0,0.0,0,63239
31.6202,316,316,0,0.0,0,63240
31.6207,0,0,0,0.0,0,63241
31.6212,0,0,0,0.0,0,63242
31.6222,0,0,0,0.0,0,63244
31.6227,316,316,0,0.0,0,63245
31.6232,0,0,0,0.0,0,63246
31.6237,220,220,0,0.0,0,63247
31.6247,316,316,0,0.0,0,63249
31.6252,0,0,0,0.0,0,63250
31.6257,0,0,0,0.0,0,63251
31.6262,0,0,0,0.0,0,63252
31.6272,0,0,0,0.0,0,63254
31.6277,0,0,0,0.0,0,63255
31.6282,0,0,0,0.0,0,63256
31.6287,0,0,0,0.0,0,63257
31.6297,0,0,0,0.0,0,63259
31.6307,0,0,0,0.0,0,63261
31.6312,0,0,0,0.0,0,63262
31.6322,0,0,0,0.0,0,63264
31.6327,16,16,0,0.0,0,63265
31.6332,16,16,0,0.0,0,63266
31.6337,20,20,0,0.0,0,63267
31.6347,112,112,0,0.0,0,63269
31.6352,160,160,0,0.0,0,63270
31.6357,160,160,0,0.0,0,63271
31.6362,160,160,0,0.0,0,63272
31.6372,112,112,0,0.0,0,63274
31.6377,160,160,0,0.0,0,63275
31.6382,160,160,0,0.0,0,63276
31.6387,160,160,0,0.0,0,63277
31.6397,112,112,0,0.0,0,63279
31.6402,160,160,0,0.0,0,63280
31.6407,160,160,0,0.0,0,63281
31.6412,160,160,0,0.0,0,63282
31.6422,112,112,0,0.0,0,63284
31.6427,160,160,0,0.0,0,63285
31.6432,0,0,0,0.0,0,63286
31.6437,112,112,0,0.0,0,63287
31.6447,160,160,0,0.0,0,63289
31.6452,160,160,0,0.0,0,63290
31.6457,160,160,0,0.0,0,63291
31.6462,112,112,0,0.0,0,63292
31.6472,160,160,0,0.0,0,63294
31.6477,160,160,0,0.0,0,63295
31.6482,160,160,0,0.0,0,63296
31.6487,112,112,0,0.0,0,63297
31.6497,160,160,0,0.0,0,63299
31.6507,160,160,0,0.0,0,63301
31.6512,160,160,0,0.0,0,63302
31.6522,112,112,0,0.0,0,63304
31.6527,16,16,0,0.0,0,63305
31.6532,16,16,0,0.0,0,63306
31.6537,20,20,0,0.0,0,63307
31.6547,112,112,0,0.0,0,63309
31.6552,160,160,0,0.0,0,63310
31.6557,160,160,0,0.0,0,63311
31.6562,160,160,0,0.0,0,63312
31.6572,112,112,0,0.0,0,63314
31.6577,160,160,0,0.0,0,63315
31.6582,160,160,0,0.0,0,63316
31.6587,160,160,0,0.0,0,63317
31.6597,112,112,0,0.0,0,63319
31.6602,160,160,0,0.0,0,63320
31.6607,160,160,0,0.0,0,63321
31.6612,160,160,0,0.0,0,63322
31.6622,112,112,0,0.0,0,63324
31.6627,160,160,0,0.0,0,63325
31.6632,0,0,0,0.0,0,63326
31.6637,112,112,0,0.0,0,63327
31.6647,160,160,0,0.0,0,63329
31.6652,160,160,0,0.0,0,63330
31.6657,160,160,0,0.0,0,63331
31.6662,112,112,0,0.0,0,63332
31.6672,160,160,0,0.0,0,63334
31.6677,160,160,0,0.0,0,63335
31.6682,160,160,0,0.0,0,63336
31.6687,112,112,0,0.0,0,63337
31.6697,160,160,0,0.0,0,63339
31.6707,160,160,0,0.0,0,63341
31.6712,160,160,0,0.0,0,63342
31.6722,112,112,0,0.0,0,63344
31.6727,16,16,0,0.0,0,63345
31.6732,16,16,0,0.0,0,63346
31.6737,20,20,0,0.0,0,63347
31.6747,112,112,0,0.0,0,63349
31.6752,160,160,0,0.0,0,63350
31.6757,160,160,0,0.0,0,63351
31.6762,160,160,0,0.0,0,63352
31.6772,112,112,0,0.0,0,63354
31.6777,160,160,0,0.0,0,63355
31.6782,160,160,0,0.0,0,63356
31.6787,160,160,0,0.0,0,63357
31.6797,112,112,0,0.0,0,63359
31.6802,160,160,0,0.0,0,63360
31.6807,160,160,0,0.0,0,63361
31.6812,160,160,0,0.0,0,63362
31.6822,112,112,0,0.0,0,63364
31.6827,160,160,0,0.0,0,63365
31.6832,0,0,0,0.0,0,63366
31.6837,112,112,0,0.0,0,63367
31.6847,160,160,0,0.0,0,63369
31.6852,160,160,0,0.0,0,63370
31.6857,160,160,0,0.0,0,63371
31.6862,112,112,0,0.0,0,63372
31.6872,160,160,0,0.0,0,63374
31.6877,160,160,0,0.0,0,63375
31.6882,160,160,0,0.0,0,63376
31.6887,112,112,0,0.0,0,63377
31.6897,160,160,0,0.0,0,63379
31.6907,160,160,0,0.0,0,63381
31.6912,160,160,0,0.0,0,63382
31.6922,112,112,0,0.0,0,63384
31.6927,16,16,0,0.0,0,63385
31.6932,16,16,0,0.0,0,63386
31.6937,20,20,0,0.0,0,63387
31.6947,112,112,0,0.0,0,63389
31.6952,160,160,0,0.0,0,63390
31.6957,160,160,0,0.0,0,63391
31.6962,160,160,0,0.0,0,63392
31.6972,112,112,0,0.0,0,63394
31.6977,160,160,0,0.0,0,63395
31.6982,160,160,0,0.0,0,63396
31.6987,160,160,0,0.0,0,63397
31.6997,112,112,0,0.0,0,63399
31.7002,160,160,0,0.0,0,63400
31.7007,160,160,0,0.0,0,63401
31.7012,160,160,0,0.0,0,63402
31.7022,112,112,0,0.0,0,63404
31.7027,160,160,0,0.0,0,63405
31.7032,0,0,0,0.0,0,63406
31.7037,112,112,0,0.0,0,63407
31.7047,160,160,0,0.0,0,63409
31.7052,160,160,0,0.0,0,63410
31.7057,160,160,0,0.0,0,63411
31.7062,112,112,0,0.0,0,63412
31.7072,160,160,0,0.0,0,63414
31.7077,160,160,0,0.0,0,63415
31.7082,160,160,0,0.0,0,63416
31.7087,112,112,0,0.0,0,63417
31.7097,160,160,0,0.0,0,63419
31.7107,160,160,0,0.0,0,63421
31.7112,160,160,0,0.0,0,63422
31.7122,112,112,0,0.0,0,63424
31.7127,16,16,0,0.0,0,63425
31.7132,16,16,0,0.0,0,63426
31.7137,20,20,0,0.0,0,63427
31.7147,0,0,0,0.0,0,63429
31.7152,160,160,0,0.0,0,63430
31.7157,160,160,0,0.0,0,63431
31.7162,160,160,0,0.0,0,63432
31.7172,0,0,0,0.0,0,63434
31.7177,160,160,0,0.0,0,63435
31.7182,160,160,0,0.0,0,63436
31.7187,160,160,0,0.0,0,63437
31.7197,112,112,0,0.0,0,63439
31.7202,160,160,0,0.0,0,63440
31.7207,160,160,0,0.0,0,63441
31.7212,160,160,0,0.0,0,63442
31.7222,112,112,0,0.0,0,63444
31.7227,160,160,0,0.0,0,63445
31.7232,0,0,0,0.0,0,63446
31.7237,112,112,0,0.0,0,63447
31.7247,160,160,0,0.0,0,63449
31.7252,160,160,0,0.0,0,63450
31.7257,160,160,0,0.0,0,63451
31.7262,112,112,0,0.0,0,63452
31.7272,160,160,0,0.0,0,63454
31.7277,160,160,0,0.0,0,63455
31.7282,160,160,0,0.0,0,63456
31.7287,112,112,0,0.0,0,63457
31.7297,160,160,0,0.0,0,63459
31.7307,160,160,0,0.0,0,63461
31.7312,160,160,0,0.0,0,63462
31.7322,112,112,0,0.0,0,63464
31.7327,16,16,0,0.0,0,63465
31.7332,16,16,0,0.0,0,63466
31.7337,20,20,0,0.0,0,63467
31.7347,112,112,0,0.0,0,63469
31.7352,160,160,0,0.0,0,63470
31.7357,160,160,0,0.0,0,63471
31.7362,160,160,0,0.0,0,63472
31.7372,112,112,0,0.0,0,63474
31.7377,160,160,0,0.0,0,63475
31.7382,160,160,0,0.0,0,63476
31.7387,160,160,0,0.0,0,63477
31.7397,112,112,0,0.0,0,63479
31.7402,160,160,0,0.0,0,63480
31.7407,160,160,0,0.0,0,63481
31.7412,160,160,0,0.0,0,63482
31.7422,112,112,0,0.0,0,63484
31.7427,160,160,0,0.0,0,63485
31.7432,0,0,0,0.0,0,63486
31.7437,112,112,0,0.0,0,63487
31.7447,160,160,0,0.0,0,63489
31.7452,160,160,0,0.0,0,63490
31.7457,160,160,0,0.0,0,63491
31.7462,112,112,0,0.0,0,63492
31.7472,160,160,0,0.0,0,63494
31.7477,160,160,0,0.0,0,63495
31.7482,160,160,0,0.0,0,63496
31.7487,112,112,0,0.0,0,63497
31.7497,160,160,0,0.0,0,63499
31.7507,160,160,0,0.0,0,63501
31.7512,160,160,0,0.0,0,63502
31.7522,112,112,0,0.0,0,63504
31.7527,16,16,0,0.0,0,63505
31.7532,16,16,0,0.0,0,63506
31.7537,20,20,0,0.0,0,63507
31.7547,112,112,0,0.0,0,63509
31.7552,160,160,0,0.0,0,63510
31.7557,160,160,0,0.0,0,63511
31.7562,160,160,0,0.0,0,63512
31.7572,112,112,0,0.0,0,63514
31.7577,160,160,0,0.0,0,63515
31.7582,160,160,0,0.0,0,63516
31.7587,160,160,0,0.0,0,63517
31.7597,112,112,0,0.0,0,63519
31.7602,160,160,0,0.0,0,63520
31.7607,160,160,0,0.0,0,63521
31.7612,160,160,0,0.0,0,63522
31.7622,112,112,0,0.0,0,63524
31.7627,160,160,0,0.0,0,63525
31.7632,0,0,0,0.0,0,63526
31.7637,112,112,0,0.0,0,63527
31.7647,160,160,0,0.0,0,63529
31.7652,160,160,0,0.0,0,63530
31.7657,160,160,0,0.0,0,63531
31.7662,112,112,0,0.0,0,63532
31.7672,160,160,0,0.0,0,63534
31.7677,160,160,0,0.0,0,63535
31.7682,160,160,0,0.0,0,63536
31.7687,112,112,0,0.0,0,63537
31.7697,160,160,0,0.0,0,63539
31.7707,160,160,0,0.0,0,63541
31.7712,160,160,0,0.0,0,63542
31.7722,112,112,0,0.0,0,63544
31.7727,16,16,0,0.0,0,63545
31.7732,16,16,0,0.0,0,63546
31.7737,20,20,0,0.0,0,63547
31.7747,112,112,0,0.0,0,63549
31.7752,160,160,0,0.0,0,63550
31.7757,160,160,0,0.0,0,63551
31.7762,160,160,0,0.0,0,63552
31.7772,112,112,0,0.0,0,63554
31.7777,160,160,0,0.0,0,63555
31.7782,160,160,0,0.0,0,63556
31.7787,160,160,0,0.0,0,63557
31.7797,112,112,0,0.0,0,63559
31.7802,160,160,0,0.0,0,63560
31.7807,160,160,0,0.0,0,63561
31.7812,160,160,0,0.0,0,63562
31.7822,112,112,0,0.0,0,63564
31.7827,160,160,0,0.0,0,63565
31.7832,0,0,0,0.0,0,63566
31.7837,112,112,0,0.0,0,63567
31.7847,160,160,0,0.0,0,63569
31.7852,160,160,0,0.0,0,63570
31.7857,160,160,0,0.0,0,63571
31.7862,112,112,0,0.0,0,63572
31.7872,160,160,0,0.0,0,63574
31.7877,160,160,0,0.0,0,63575
31.7882,160,160,0,0.0,0,63576
31.7887,112,112,0,0.0,0,63577
31.7897,160,160,0,0.0,0,63579
31.7907,160,160,0,0.0,0,63581
31.7912,160,160,0,0.0,0,63582
31.7922,112,112,0,0.0,0,63584
31.7927,16,16,0,0.0,0,63585
31.7932,16,16,0,0.0,0,63586
31.7937,20,20,0,0.0,0,63587
31.7947,112,112,0,0.0,0,63589
31.7952,160,160,0,0.0,0,63590
31.7957,160,160,0,0.0,0,63591
31.7962,160,160,0,0.0,0,63592
31.7972,112,112,0,0.0,0,63594
31.7977,160,160,0,0.0,0,63595
31.7982,160,160,0,0.0,0,63596
31.7987,160,160,0,0.0,0,63597
31.7997,112,112,0,0.0,0,63599
31.8002,160,160,0,0.0,0,63600
31.8007,160,160,0,0.0,0,63601
31.8012,134,134,0,0.0,0,63602
31.8022,0,0,0,0.0,0,63604
31.8027,160,160,0,0.0,0,63605
31.8032,0,0,0,0.0,0,63606
31.8037,0,0,0,0.0,0,63607
31.8047,160,160,0,0.0,0,63609
31.8052,160,160,0,0.0,0,63610
31.8057,160,160,0,0.0,0,63611
31.8062,112,112,0,0.0,0,63612
31.8072,160,160,0,0.0,0,63614
31.8077,160,160,0,0.0,0,63615
31.8082,0,0,0,0.0,0,63616
31.8087,0,0,0,0.0,0,63617
31.8097,0,0,0,0.0,0,63619
31.8107,0,0,0,0.0,0,63621
31.8112,0,0,0,0.0,0,63622
31.8122,0,0,0,0.0,0,63624
31.8127,16,16,0,0.0,0,63625
31.8132,16,16,0,0.0,0,63626
31.8137,20,20,0,0.0,0,63627
31.8147,0,0,0,0.0,0,63629
31.8152,0,0,0,0.0,0,63630
31.8157,0,0,0,0.0,0,63631
31.8162,0,0,0,0.0,0,63632
31.8172,0,0,0,0.0,0,63634
31.8177,0,0,0,0.0,0,63635
31.8182,0,0,0,0.0,0,63636
31.8187,0,0,0,0.0,0,63637
31.8197,0,0,0,0.0,0,63639
